21b0c64c62a3959f596d.py, shell injection, 15
8ccd6d89e18818662bd4.py, use of shell arguments, 9
9559117.py, hardcoded secret, 159
9559117.py, ignoring except block, 110
7237350.py, use of shell arguments, 30
7237350.py, use of shell arguments, 31
7237350.py, use of shell arguments, 32
7237350.py, shell injection, 38
f0efde095cafcf1dd1e6.py, use of shell arguments, 39
8840ea5e5a03ed544d46aca17eadfd64.py, hardcoded secret, 19
8840ea5e5a03ed544d46aca17eadfd64.py, hardcoded secret, 20
7c24802dd9c5e15870b4b56e22135c96.py, use of shell arguments, 74
9361461.py, use of shell arguments, 31
9361461.py, use of shell arguments, 36
9361461.py, shell injection, 88
9361461.py, shell injection, 88
5c9bfcd67cca8e61d025.py, use of shell arguments, 109
5c9bfcd67cca8e61d025.py, use of shell arguments, 111
5c9bfcd67cca8e61d025.py, ignoring except block, 102
668791.py, ignoring except block, 29
4647645.py, hardcoded secret, 154
cc23a3919df41076252a.py, use of shell arguments, 38
cc23a3919df41076252a.py, use of shell arguments, 40
cc23a3919df41076252a.py, use of shell arguments, 43
4232775.py, hardcoded secret, 70
4232775.py, ignoring except block, 53
471524.py, use of shell arguments, 4
471524.py, use of shell arguments, 4
471524.py, use of shell arguments, 6
2cc3f23638577c89c417.py, shell injection, 24
2cc3f23638577c89c417.py, DEBUG True in deployment, 33
aa64ddf6109414291030.py, use of shell arguments, 8
aa64ddf6109414291030.py, use of shell arguments, 14
aa64ddf6109414291030.py, use of shell arguments, 24
aa64ddf6109414291030.py, use of shell arguments, 24
aa64ddf6109414291030.py, use of shell arguments, 24
1507152.py, use of shell arguments, 39
1507152.py, hardcoded secret, 82
0d9b373b59ef9bb62b5a.py, shell injection, 75
d977b0ac29aa1dfa4437.py, hardcoded secret, 71
d977b0ac29aa1dfa4437.py, hardcoded secret, 91
5787626.py, use of http without tls, 56
5787626.py, use of http without tls, 61
5787626.py, use of http without tls, 66
5787626.py, use of http without tls, 71
5787626.py, use of http without tls, 76
5787626.py, use of http without tls, 81
5787626.py, use of http without tls, 87
5787626.py, use of http without tls, 92
5787626.py, use of http without tls, 94
5787626.py, use of http without tls, 97
5787626.py, use of http without tls, 99
4a5fe88be8923bea19c02e5641be33b2.py, use of http without tls, 33
4a5fe88be8923bea19c02e5641be33b2.py, use of shell arguments, 14
4a5fe88be8923bea19c02e5641be33b2.py, use of shell arguments, 15
ef9b46949722f1444cf5.py, use of shell arguments, 20
256155.py, hardcoded secret, 17
256155.py, hardcoded secret, 17
256155.py, use of http without tls, 24
1406554.py, hardcoded secret, 41
0d25683d9c8fce27edd3.py, hardcoded secret, 32
0d25683d9c8fce27edd3.py, hardcoded secret, 18
c8b778af7b51f69bdccc.py, hardcoded secret, 5
c8b778af7b51f69bdccc.py, hardcoded secret, 6
c8b778af7b51f69bdccc.py, hardcoded secret, 6
4ac7cfcd9b85619ced5458581aa3350a.py, use of http without tls, 11
4ac7cfcd9b85619ced5458581aa3350a.py, hardcoded secret, 13
4ac7cfcd9b85619ced5458581aa3350a.py, hardcoded secret, 34
4ac7cfcd9b85619ced5458581aa3350a.py, hardcoded secret, 36
2695377.py, hardcoded secret, 16
1142740.py, use of tmp directory, 207
1142740.py, use of tmp directory, 208
1142740.py, use of tmp directory, 209
4451253.py, use of http without tls, 5
4451253.py, use of http without tls, 21
4451253.py, use of http without tls, 22
4451253.py, use of http without tls, 23
4451253.py, use of http without tls, 43
4451253.py, use of http without tls, 73
4451253.py, use of http without tls, 94
3006600.py, use of shell arguments, 27
3006600.py, use of shell arguments, 15
3706203.py, use of http without tls, 20
994641.py, hardcoded secret, 20
2830057.py, use of http without tls, 11
2830057.py, use of http without tls, 28
2830057.py, use of http without tls, 32
2830057.py, ignoring except block, 58
3763682.py, use of shell arguments, 64
59c15d850e82a77e539b8ff3d5cb5cad.py, use of http without tls, 54
59c15d850e82a77e539b8ff3d5cb5cad.py, use of http without tls, 55
59c15d850e82a77e539b8ff3d5cb5cad.py, use of http without tls, 66
59c15d850e82a77e539b8ff3d5cb5cad.py, use of http without tls, 67
6040997.py, shell injection, 4
6040997.py, shell injection, 4
6040997.py, shell injection, 8
6040997.py, shell injection, 8
2587e2330b87db99c81ace2a190e235f.py, use of shell arguments, 61
2587e2330b87db99c81ace2a190e235f.py, use of shell arguments, 62
1626650.py, use of shell arguments, 459
579547.py, hardcoded secret, 40
5406598.py, use of http without tls, 11
dd487b9fd8081530509c.py, hardcoded secret, 51
93a6c611d124d09b36d4224ae445a352.py, use of tmp directory, 17
4583104.py, use of shell arguments, 34
4583104.py, use of shell arguments, 35
2c451bc515c6b8740b59.py, use of http without tls, 13
5639728.py, use of http without tls, 24
5639728.py, use of shell arguments, 73
8db51717c3f24289626b8e0b6779ba9b.py, hardcoded secret, 2
9c52f8f05cd21207155b.py, hardcoded secret, 5
5442494.py, use of shell arguments, 14
6574351.py, use of shell arguments, 21
6574351.py, use of shell arguments, 22
6574351.py, use of shell arguments, 23
cadedd0dd0d4c966462b.py, use of shell arguments, 42
4486946.py, use of http without tls, 4
4486946.py, use of http without tls, 5
8069261.py, ignoring except block, 44
3893624.py, hardcoded secret, 60
4520498.py, hardcoded secret, 24
4520498.py, hardcoded secret, 25
4520498.py, hardcoded secret, 25
4520498.py, hardcoded secret, 28
4520498.py, hardcoded secret, 29
4520498.py, hardcoded secret, 29
4520498.py, use of http without tls, 33
4520498.py, use of http without tls, 38
cf996830725256fb8035.py, use of shell arguments, 34
cf996830725256fb8035.py, shell injection, 39
cf996830725256fb8035.py, shell injection, 60
cf996830725256fb8035.py, shell injection, 65
d7aa0b12694e68a1c9c3.py, use of http without tls, 163
d7aa0b12694e68a1c9c3.py, use of http without tls, 164
d7aa0b12694e68a1c9c3.py, use of http without tls, 188
d7aa0b12694e68a1c9c3.py, use of http without tls, 189
67a9a398f55d522d98f4.py, use of shell arguments, 70
67a9a398f55d522d98f4.py, use of shell arguments, 70
984892.py, hardcoded secret, 12
984892.py, ignoring except block, 85
56369a90d03953e370f3964c826ed4b0.py, hardcoded secret, 107
246474141cbe588eb9fb.py, use of shell arguments, 14
246474141cbe588eb9fb.py, use of shell arguments, 15
246474141cbe588eb9fb.py, use of shell arguments, 22
246474141cbe588eb9fb.py, use of shell arguments, 23
246474141cbe588eb9fb.py, use of shell arguments, 24
830011.py, use of http without tls, 8
830011.py, use of http without tls, 11
830011.py, use of http without tls, 23
1670991.py, hardcoded secret, 52
7fec9ec0f3ab405773fc.py, use of shell arguments, 83
7fec9ec0f3ab405773fc.py, use of shell arguments, 22
10301506.py, hardcoded secret, 12
10301506.py, hardcoded secret, 12
10301506.py, hardcoded secret, 13
10301506.py, hardcoded secret, 13
10301506.py, use of http without tls, 24
10301506.py, ignoring except block, 28
6262053.py, use of shell arguments, 47
3193278.py, use of http without tls, 18
33150bde6bd296310e41ea5d018fce51.py, use of http without tls, 26
33150bde6bd296310e41ea5d018fce51.py, use of http without tls, 73
33150bde6bd296310e41ea5d018fce51.py, hardcoded secret, 43
33150bde6bd296310e41ea5d018fce51.py, hardcoded secret, 66
3168771.py, shell injection, 132
df92cbfb54d762ba21b28f7cd83b6897.py, use of shell arguments, 38
5146518.py, hardcoded secret, 12
5146518.py, hardcoded secret, 13
bdf6082ee5bec5249f79.py, use of shell arguments, 6
8512102.py, use of http without tls, 22
d354ab69398ab84f72f9e0b8c712ffb6.py, hardcoded secret, 295
8a2ed1b8923f04ae6366.py, ignoring except block, 37
0b677b13fca6cd0905ca.py, ignoring except block, 89
74d94f8bcb78fae150e3.py, use of tmp directory, 77
66c129389e3abca3dbdbf42ba7e12ad6.py, hardcoded secret, 17
bc2eba34afcf04c972a8.py, shell injection, 13
fdd50d6ad3ab777a1e76bcd0773843c2.py, use of http without tls, 10
2760f2f12201f638d7de.py, use of http without tls, 6
8874098.py, use of shell arguments, 14
1571919.py, use of http without tls, 19
4e82161347ee23e5b7ffeb7124347d2a.py, use of http without tls, 32
8593472.py, use of http without tls, 8
8593472.py, use of http without tls, 11
8593472.py, hardcoded secret, 25
8593472.py, use of shell arguments, 45
1483322.py, use of tmp directory, 50
1483322.py, use of tmp directory, 61
1483322.py, shell injection, 62
2ad38687ed7b768576b1.py, shell injection, 14
2ad38687ed7b768576b1.py, shell injection, 18
9003090.py, shell injection, 72
3cad41a61ee16bcd75235cb0f64c0df0.py, use of http without tls, 185
5821166.py, hardcoded secret, 26
6331661fe0185c30a0b4.py, ignoring except block, 17
1229364.py, use of http without tls, 16
67c7a6d77a6da0a56329.py, use of shell arguments, 33
18fd96bd9d734f17f62f.py, use of shell arguments, 40
18fd96bd9d734f17f62f.py, use of shell arguments, 41
18fd96bd9d734f17f62f.py, use of shell arguments, 47
18fd96bd9d734f17f62f.py, shell injection, 14
18fd96bd9d734f17f62f.py, shell injection, 17
fc377cea2349a3509e78.py, use of shell arguments, 21
3696512.py, use of shell arguments, 78
16eee70416ec264b9535.py, use of shell arguments, 23
16eee70416ec264b9535.py, use of shell arguments, 25
16eee70416ec264b9535.py, use of shell arguments, 26
16eee70416ec264b9535.py, use of shell arguments, 27
9d713872f0e972d4fc9af4725a8a77aa.py, use of http without tls, 13
9d713872f0e972d4fc9af4725a8a77aa.py, use of shell arguments, 13
8771803.py, hardcoded secret, 178
8771803.py, hardcoded secret, 178
8771803.py, hardcoded secret, 88
8771803.py, use of shell arguments, 125
6471e364501e7c62a0c41d92fa6090bc.py, hardcoded secret, 196
f4defab409cc0e6f6a0e75237f73ca99.py, use of http without tls, 33
f4defab409cc0e6f6a0e75237f73ca99.py, use of shell arguments, 16
f4defab409cc0e6f6a0e75237f73ca99.py, shell injection, 114
f4defab409cc0e6f6a0e75237f73ca99.py, shell injection, 120
f4defab409cc0e6f6a0e75237f73ca99.py, shell injection, 122
c973d934f620e16678bf.py, sql injection, 127
c973d934f620e16678bf.py, sql injection, 186
8e7fafa7da938cd93695.py, ignoring except block, 47
8b967950ceeabec7d920.py, hardcoded secret, 72
8b967950ceeabec7d920.py, hardcoded secret, 121
930933.py, use of http without tls, 7
8c6446457bcabf6e8e868e8717426ff4.py, ignoring except block, 27
6f390e6d2084ededadcd.py, use of http without tls, 54
6f390e6d2084ededadcd.py, use of http without tls, 55
6f390e6d2084ededadcd.py, use of http without tls, 56
6f390e6d2084ededadcd.py, use of http without tls, 57
6f390e6d2084ededadcd.py, use of shell arguments, 63
7beb9dd4829844177cda5d529ab4c687.py, use of http without tls, 4
b9663b08ac9a4472afa6.py, hardcoded secret, 16
ec7353a0ab53ae4cc3a8.py, use of shell arguments, 18
9270848.py, ignoring except block, 22
8ea14248c5961f3a6f70.py, use of shell arguments, 114
8ea14248c5961f3a6f70.py, use of shell arguments, 133
8ea14248c5961f3a6f70.py, use of shell arguments, 143
8ea14248c5961f3a6f70.py, hardcoded secret, 186
8ea14248c5961f3a6f70.py, hardcoded secret, 186
8ea14248c5961f3a6f70.py, hardcoded secret, 172
8ea14248c5961f3a6f70.py, hardcoded secret, 172
8ea14248c5961f3a6f70.py, hardcoded secret, 181
8ea14248c5961f3a6f70.py, hardcoded secret, 181
8ea14248c5961f3a6f70.py, ignoring except block, 105
92653913a53baf9dd1a8.py, use of shell arguments, 18
4201551d7f8608f0b82b.py, use of shell arguments, 9
4201551d7f8608f0b82b.py, use of shell arguments, 13
4201551d7f8608f0b82b.py, use of shell arguments, 66
72e72417af260ac17bb0d878e9ea1f52.py, use of http without tls, 12
2c712a91155c7e1c4c15.py, shell injection, 150
2c712a91155c7e1c4c15.py, shell injection, 169
2c712a91155c7e1c4c15.py, shell injection, 186
de9c6065531ef73cd0a7.py, use of shell arguments, 21
de9c6065531ef73cd0a7.py, use of shell arguments, 24
3ab6495896b4f0538543.py, use of shell arguments, 22
3ab6495896b4f0538543.py, use of shell arguments, 25
ed81cdf18190183b3b7d.py, ignoring except block, 18
71b14c4beab12998b6d1.py, use of shell arguments, 45
71b14c4beab12998b6d1.py, use of shell arguments, 61
71b14c4beab12998b6d1.py, use of shell arguments, 63
8c2b6cb00f786c2caab65b1a51f4e847.py, use of tmp directory, 3
8c2b6cb00f786c2caab65b1a51f4e847.py, use of shell arguments, 190
8c2b6cb00f786c2caab65b1a51f4e847.py, use of shell arguments, 126
9952389.py, use of http without tls, 13
9952389.py, use of http without tls, 18
9952389.py, use of http without tls, 20
5656566.py, hardcoded secret, 85
140102.py, shell injection, 130
140102.py, ignoring except block, 107
140102.py, ignoring except block, 173
9454233.py, use of http without tls, 112
d0fccca030af69e737d2.py, use of http without tls, 31
d0fccca030af69e737d2.py, shell injection, 95
d0fccca030af69e737d2.py, shell injection, 97
d0fccca030af69e737d2.py, shell injection, 148
d0fccca030af69e737d2.py, shell injection, 149
d0fccca030af69e737d2.py, shell injection, 180
d0fccca030af69e737d2.py, ignoring except block, 52
d0fccca030af69e737d2.py, ignoring except block, 84
d5e5f68c610821e311b0.py, use of shell arguments, 68
4725221.py, use of http without tls, 19
9337378.py, shell injection, 46
9337378.py, use of shell arguments, 63
c9248a239bbab0e0d42e.py, use of shell arguments, 21
c9248a239bbab0e0d42e.py, use of shell arguments, 29
1252339.py, use of shell arguments, 7
4893d1a05df86afbc2cf.py, hardcoded secret, 8
4893d1a05df86afbc2cf.py, hardcoded secret, 8
c781881856b30cacef36.py, hardcoded secret, 11
c781881856b30cacef36.py, ignoring except block, 80
ab3b8bc748c0779a53ceed11d46b1303.py, use of shell arguments, 214
bd04bad3cd231474763b873df081c09a.py, use of shell arguments, 579
bd04bad3cd231474763b873df081c09a.py, use of shell arguments, 582
bd04bad3cd231474763b873df081c09a.py, use of shell arguments, 583
bd04bad3cd231474763b873df081c09a.py, use of shell arguments, 585
ffb1b5f12d7ad787f6e4.py, hardcoded secret, 23
ffb1b5f12d7ad787f6e4.py, hardcoded secret, 47
ffb1b5f12d7ad787f6e4.py, hardcoded secret, 48
ffb1b5f12d7ad787f6e4.py, hardcoded secret, 117
ffb1b5f12d7ad787f6e4.py, hardcoded secret, 119
1106488.py, ignoring except block, 29
4103124.py, hardcoded secret, 55
6625609.py, hardcoded secret, 8
750985de10f12d8e6af9.py, use of tmp directory, 23
750985de10f12d8e6af9.py, use of http without tls, 99
750985de10f12d8e6af9.py, shell injection, 27
750985de10f12d8e6af9.py, shell injection, 28
750985de10f12d8e6af9.py, use of shell arguments, 143
65dab4ba9cdcd72e24e8.py, use of shell arguments, 54
856ccc86734f6301689a.py, hardcoded secret, 61
856ccc86734f6301689a.py, hardcoded secret, 43
856ccc86734f6301689a.py, hardcoded secret, 44
856ccc86734f6301689a.py, hardcoded secret, 47
856ccc86734f6301689a.py, hardcoded secret, 48
856ccc86734f6301689a.py, hardcoded secret, 49
856ccc86734f6301689a.py, hardcoded secret, 49
ad16c57cf48eb95a4b63.py, hardcoded secret, 50
ad16c57cf48eb95a4b63.py, hardcoded secret, 51
5e9a7c0d46cfdfe00104.py, hardcoded secret, 16
5e9a7c0d46cfdfe00104.py, hardcoded secret, 17
5e9a7c0d46cfdfe00104.py, hardcoded secret, 17
2410c9f835f41834d630.py, use of shell arguments, 14
6468534.py, use of http without tls, 8
c78c2cb63d62fdd9fb67.py, empty password, 46
053db410f7fdd4e1d6034a0a7fd45d9b.py, use of shell arguments, 59
053db410f7fdd4e1d6034a0a7fd45d9b.py, use of shell arguments, 60
053db410f7fdd4e1d6034a0a7fd45d9b.py, use of shell arguments, 60
1200485.py, hardcoded secret, 184
1200485.py, hardcoded secret, 26
1200485.py, hardcoded secret, 33
1200485.py, hardcoded secret, 69
1200485.py, hardcoded secret, 72
dc176cdb29efd826e8c748e7f96933f0.py, empty password, 16
dc176cdb29efd826e8c748e7f96933f0.py, empty password, 18
2307647.py, use of tmp directory, 9
2307647.py, use of tmp directory, 10
2307647.py, use of tmp directory, 11
2307647.py, use of tmp directory, 11
2307647.py, use of tmp directory, 12
2307647.py, use of tmp directory, 14
2307647.py, use of tmp directory, 15
2eafdc75d89236018cbf9e6e57bc1885.py, use of shell arguments, 27
99cb4a25b622479e7dc3.py, use of http without tls, 20
1372854.py, use of shell arguments, 158
1372854.py, use of shell arguments, 172
1372854.py, hardcoded secret, 41
8cb3aa12e73a6df8d6b6.py, ignoring except block, 35
b41bded95e9a5057307e.py, use of shell arguments, 9
443622de54589e31c1d98c6ea8eff84b.py, ignoring except block, 698
443622de54589e31c1d98c6ea8eff84b.py, ignoring except block, 739
297c01d677ddd711c0ebf0da56c10879.py, hardcoded secret, 35
297c01d677ddd711c0ebf0da56c10879.py, hardcoded secret, 89
297c01d677ddd711c0ebf0da56c10879.py, use of http without tls, 22
0efb4d07f28af1c8fc1b.py, use of shell arguments, 168
0efb4d07f28af1c8fc1b.py, use of shell arguments, 263
0efb4d07f28af1c8fc1b.py, use of shell arguments, 161
0efb4d07f28af1c8fc1b.py, ignoring except block, 258
9615e2420f31048f7e30f3937356cf75.py, hardcoded secret, 228
9615e2420f31048f7e30f3937356cf75.py, use of shell arguments, 218
f9e4dc48635f3faa63c52813ff6d115f.py, use of shell arguments, 11
f9e4dc48635f3faa63c52813ff6d115f.py, use of shell arguments, 12
f9e4dc48635f3faa63c52813ff6d115f.py, shell injection, 79
1072963.py, use of tmp directory, 4
8f9980999ed43246b9b2.py, use of shell arguments, 20
8f9980999ed43246b9b2.py, use of shell arguments, 25
8f9980999ed43246b9b2.py, use of shell arguments, 26
5406587.py, use of http without tls, 13
1626642.py, use of shell arguments, 106
498628.py, use of shell arguments, 16
498628.py, use of shell arguments, 19
8199088.py, hardcoded secret, 8
8199088.py, hardcoded secret, 9
8199088.py, shell injection, 18
8199088.py, shell injection, 18
5167728.py, use of tmp directory, 38
5167728.py, ignoring except block, 49
7665915.py, ignoring except block, 19
b82da1cb8f3afe5ccb643f87e2f853b0.py, use of http without tls, 9
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 59
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 59
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 64
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 64
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 68
ddf6aaa6b3d37f602fedfd38c9af9d49.py, shell injection, 68
